subj_idx,response,cond,rt,trial,split_by,feedback,q_init
24,0.0,CD,0.76,4.0,1,1.0,0.5
24,1.0,EF,0.933,4.0,2,0.0,0.5
24,0.0,EF,0.826,5.0,2,0.0,0.5
24,0.0,CD,0.836,5.0,1,0.0,0.5
24,1.0,AB,0.829,5.0,0,1.0,0.5
24,1.0,AB,0.591,6.0,0,1.0,0.5
24,0.0,EF,0.954,6.0,2,1.0,0.5
24,1.0,CD,1.023,6.0,1,1.0,0.5
24,1.0,CD,0.978,7.0,1,0.0,0.5
24,0.0,EF,1.069,7.0,2,1.0,0.5
24,1.0,AB,0.621,7.0,0,1.0,0.5
24,0.0,EF,1.143,8.0,2,1.0,0.5
24,0.0,CD,1.333,8.0,1,0.0,0.5
24,1.0,AB,0.585,8.0,0,1.0,0.5
24,1.0,CD,0.797,9.0,1,0.0,0.5
24,0.0,EF,1.049,9.0,2,0.0,0.5
24,1.0,AB,0.513,9.0,0,1.0,0.5
24,1.0,AB,0.552,10.0,0,1.0,0.5
24,0.0,EF,0.844,10.0,2,0.0,0.5
24,0.0,CD,0.918,10.0,1,0.0,0.5
24,0.0,CD,1.155,11.0,1,1.0,0.5
24,0.0,EF,0.968,11.0,2,1.0,0.5
24,1.0,AB,0.661,11.0,0,1.0,0.5
24,1.0,AB,0.621,12.0,0,1.0,0.5
24,0.0,CD,1.039,12.0,1,0.0,0.5
24,0.0,EF,0.952,12.0,2,0.0,0.5
24,0.0,EF,0.805,13.0,2,0.0,0.5
24,0.0,CD,1.471,13.0,1,0.0,0.5
24,1.0,AB,0.695,13.0,0,1.0,0.5
24,1.0,AB,0.519,14.0,0,1.0,0.5
24,1.0,EF,1.204,14.0,2,0.0,0.5
24,1.0,CD,1.207,14.0,1,1.0,0.5
24,1.0,CD,0.89,15.0,1,0.0,0.5
24,1.0,AB,0.601,15.0,0,1.0,0.5
24,0.0,EF,1.275,15.0,2,1.0,0.5
24,1.0,AB,0.548,16.0,0,1.0,0.5
24,0.0,EF,0.978,16.0,2,1.0,0.5
24,0.0,CD,1.021,16.0,1,1.0,0.5
24,1.0,AB,0.983,17.0,0,0.0,0.5
24,0.0,EF,1.154,17.0,2,0.0,0.5
24,1.0,CD,0.863,17.0,1,1.0,0.5
24,1.0,AB,0.655,18.0,0,0.0,0.5
24,0.0,EF,1.44,18.0,2,1.0,0.5
24,1.0,CD,1.265,18.0,1,0.0,0.5
24,0.0,CD,1.154,19.0,1,1.0,0.5
24,1.0,AB,0.694,19.0,0,1.0,0.5
24,0.0,EF,1.19,19.0,2,1.0,0.5
24,1.0,CD,1.193,20.0,1,0.0,0.5
24,0.0,AB,1.228,20.0,0,1.0,0.5
24,0.0,EF,0.991,20.0,2,1.0,0.5
24,1.0,AB,0.895,21.0,0,1.0,0.5
24,1.0,CD,0.726,21.0,1,1.0,0.5
24,0.0,EF,0.716,21.0,2,1.0,0.5
24,0.0,AB,0.753,22.0,0,1.0,0.5
24,0.0,CD,0.895,22.0,1,1.0,0.5
24,1.0,EF,1.197,22.0,2,1.0,0.5
24,0.0,AB,1.313,23.0,0,0.0,0.5
24,0.0,EF,1.559,23.0,2,0.0,0.5
24,1.0,CD,0.861,23.0,1,1.0,0.5
24,1.0,CD,0.79,24.0,1,1.0,0.5
24,0.0,EF,0.832,24.0,2,1.0,0.5
24,0.0,AB,0.93,24.0,0,0.0,0.5
24,0.0,EF,1.247,25.0,2,0.0,0.5
24,1.0,AB,1.057,25.0,0,1.0,0.5
24,1.0,CD,1.074,25.0,1,1.0,0.5
24,0.0,EF,1.362,26.0,2,0.0,0.5
24,1.0,AB,1.118,26.0,0,1.0,0.5
24,1.0,CD,1.261,26.0,1,1.0,0.5
24,1.0,AB,1.158,27.0,0,1.0,0.5
24,1.0,EF,1.49,27.0,2,1.0,0.5
24,1.0,CD,1.018,27.0,1,1.0,0.5
24,1.0,EF,1.083,28.0,2,1.0,0.5
24,1.0,CD,1.355,28.0,1,1.0,0.5
24,1.0,AB,1.071,28.0,0,1.0,0.5
24,1.0,EF,1.432,29.0,2,0.0,0.5
24,1.0,AB,0.689,29.0,0,1.0,0.5
24,1.0,CD,0.776,29.0,1,1.0,0.5
24,1.0,AB,0.764,30.0,0,1.0,0.5
24,1.0,CD,0.809,30.0,1,1.0,0.5
24,1.0,EF,1.052,30.0,2,1.0,0.5
24,1.0,AB,0.772,31.0,0,1.0,0.5
24,1.0,EF,0.856,31.0,2,1.0,0.5
24,1.0,CD,0.568,31.0,1,1.0,0.5
24,1.0,AB,0.629,32.0,0,1.0,0.5
24,1.0,CD,0.654,32.0,1,1.0,0.5
24,1.0,EF,1.223,32.0,2,1.0,0.5
24,1.0,AB,0.817,33.0,0,1.0,0.5
24,1.0,CD,0.683,33.0,1,1.0,0.5
24,1.0,EF,0.715,33.0,2,1.0,0.5
24,1.0,CD,0.713,34.0,1,0.0,0.5
24,0.0,EF,1.872,34.0,2,1.0,0.5
24,1.0,AB,0.727,34.0,0,1.0,0.5
24,1.0,EF,1.262,35.0,2,0.0,0.5
24,1.0,CD,0.735,35.0,1,1.0,0.5
24,1.0,AB,0.804,35.0,0,1.0,0.5
24,1.0,CD,1.831,36.0,1,1.0,0.5
24,1.0,AB,0.824,36.0,0,1.0,0.5
24,1.0,EF,1.459,36.0,2,1.0,0.5
24,1.0,AB,0.683,37.0,0,1.0,0.5
24,1.0,CD,1.651,37.0,1,1.0,0.5
24,1.0,EF,1.691,37.0,2,1.0,0.5
24,0.0,EF,1.843,38.0,2,0.0,0.5
24,1.0,CD,0.86,38.0,1,0.0,0.5
24,1.0,AB,0.693,38.0,0,0.0,0.5
24,1.0,CD,0.772,39.0,1,0.0,0.5
24,0.0,EF,1.144,39.0,2,0.0,0.5
24,1.0,AB,1.101,39.0,0,0.0,0.5
24,0.0,AB,1.164,40.0,0,1.0,0.5
24,0.0,CD,0.969,40.0,1,0.0,0.5
24,0.0,EF,1.349,40.0,2,1.0,0.5
26,0.0,AB,1.841,1.0,0,0.0,0.5
26,1.0,CD,1.554,1.0,1,1.0,0.5
26,0.0,EF,1.231,1.0,2,0.0,0.5
26,1.0,AB,1.385,2.0,0,0.0,0.5
26,1.0,CD,1.013,2.0,1,0.0,0.5
26,0.0,EF,1.103,2.0,2,0.0,0.5
26,0.0,CD,1.03,3.0,1,1.0,0.5
26,1.0,AB,1.448,3.0,0,1.0,0.5
26,0.0,EF,1.433,3.0,2,1.0,0.5
26,0.0,CD,0.715,4.0,1,0.0,0.5
26,1.0,EF,0.753,4.0,2,0.0,0.5
26,1.0,AB,1.23,4.0,0,1.0,0.5
26,1.0,EF,1.576,5.0,2,1.0,0.5
26,1.0,AB,1.844,5.0,0,1.0,0.5
26,0.0,CD,0.605,5.0,1,1.0,0.5
26,1.0,AB,1.248,6.0,0,1.0,0.5
26,0.0,CD,1.105,6.0,1,1.0,0.5
26,0.0,EF,2.376,6.0,2,1.0,0.5
26,1.0,AB,1.884,7.0,0,1.0,0.5
26,0.0,CD,0.852,7.0,1,0.0,0.5
26,0.0,EF,1.484,7.0,2,0.0,0.5
26,1.0,AB,0.964,8.0,0,0.0,0.5
26,1.0,CD,0.696,8.0,1,1.0,0.5
26,1.0,EF,1.455,8.0,2,1.0,0.5
26,1.0,EF,2.184,9.0,2,0.0,0.5
26,0.0,AB,1.444,9.0,0,0.0,0.5
26,0.0,CD,1.333,9.0,1,0.0,0.5
26,0.0,AB,1.723,10.0,0,0.0,0.5
26,0.0,EF,1.344,10.0,2,0.0,0.5
26,0.0,CD,1.078,10.0,1,0.0,0.5
26,1.0,EF,1.742,11.0,2,0.0,0.5
26,0.0,AB,2.372,11.0,0,0.0,0.5
26,0.0,CD,1.183,11.0,1,0.0,0.5
26,1.0,EF,1.466,12.0,2,0.0,0.5
26,1.0,CD,2.691,12.0,1,1.0,0.5
26,0.0,AB,1.098,12.0,0,0.0,0.5
26,0.0,EF,0.977,13.0,2,1.0,0.5
26,1.0,CD,0.91,13.0,1,0.0,0.5
26,1.0,AB,1.332,13.0,0,1.0,0.5
26,1.0,AB,0.738,14.0,0,1.0,0.5
26,0.0,EF,1.238,14.0,2,1.0,0.5
26,0.0,CD,0.76,14.0,1,0.0,0.5
26,1.0,CD,1.068,15.0,1,1.0,0.5
26,0.0,AB,2.885,15.0,0,0.0,0.5
26,0.0,EF,0.98,15.0,2,0.0,0.5
26,0.0,AB,1.449,16.0,0,1.0,0.5
26,1.0,CD,1.409,16.0,1,1.0,0.5
26,0.0,EF,1.828,16.0,2,1.0,0.5
26,1.0,CD,3.246,17.0,1,0.0,0.5
26,0.0,EF,0.839,17.0,2,1.0,0.5
26,0.0,AB,1.953,17.0,0,0.0,0.5
26,1.0,AB,1.069,18.0,0,1.0,0.5
26,0.0,CD,2.358,18.0,1,1.0,0.5
26,1.0,EF,1.186,18.0,2,0.0,0.5
26,0.0,AB,1.126,19.0,0,0.0,0.5
26,1.0,EF,0.5,19.0,2,0.0,0.5
26,0.0,CD,0.603,19.0,1,0.0,0.5
26,1.0,CD,0.494,20.0,1,1.0,0.5
26,0.0,AB,0.764,20.0,0,1.0,0.5
26,0.0,EF,1.521,20.0,2,1.0,0.5
26,1.0,AB,1.061,21.0,0,1.0,0.5
26,0.0,CD,1.03,21.0,1,0.0,0.5
26,0.0,EF,1.423,21.0,2,1.0,0.5
26,0.0,CD,0.81,22.0,1,1.0,0.5
26,0.0,EF,1.188,22.0,2,0.0,0.5
26,1.0,AB,1.016,22.0,0,1.0,0.5
26,0.0,EF,1.226,23.0,2,0.0,0.5
26,1.0,AB,0.604,23.0,0,1.0,0.5
26,1.0,CD,1.231,23.0,1,0.0,0.5
26,1.0,EF,1.368,24.0,2,1.0,0.5
26,0.0,CD,1.037,24.0,1,0.0,0.5
26,1.0,AB,1.997,24.0,0,1.0,0.5
26,1.0,CD,1.13,25.0,1,1.0,0.5
26,0.0,AB,1.527,25.0,0,1.0,0.5
26,1.0,EF,1.142,25.0,2,1.0,0.5
26,1.0,CD,1.074,26.0,1,0.0,0.5
26,0.0,AB,2.635,26.0,0,0.0,0.5
26,0.0,EF,2.012,26.0,2,0.0,0.5
26,1.0,EF,1.687,27.0,2,0.0,0.5
26,0.0,CD,1.215,27.0,1,0.0,0.5
26,1.0,AB,1.098,27.0,0,1.0,0.5
26,0.0,CD,1.121,28.0,1,0.0,0.5
26,0.0,AB,2.287,28.0,0,0.0,0.5
26,0.0,EF,1.734,28.0,2,0.0,0.5
26,0.0,CD,1.795,29.0,1,0.0,0.5
26,1.0,AB,1.087,29.0,0,1.0,0.5
26,1.0,EF,1.134,29.0,2,1.0,0.5
26,1.0,EF,1.084,30.0,2,1.0,0.5
26,0.0,CD,2.731,30.0,1,0.0,0.5
26,1.0,AB,2.586,30.0,0,1.0,0.5
26,0.0,CD,1.877,31.0,1,0.0,0.5
26,1.0,EF,3.565,31.0,2,1.0,0.5
26,1.0,AB,1.69,31.0,0,1.0,0.5
26,1.0,AB,1.441,32.0,0,1.0,0.5
26,1.0,EF,2.843,32.0,2,0.0,0.5
26,0.0,CD,1.484,32.0,1,0.0,0.5
26,0.0,EF,2.179,33.0,2,0.0,0.5
26,0.0,CD,1.344,33.0,1,0.0,0.5
26,0.0,AB,0.989,33.0,0,0.0,0.5
26,0.0,CD,1.417,34.0,1,1.0,0.5
26,1.0,AB,1.85,34.0,0,1.0,0.5
26,0.0,EF,1.596,34.0,2,0.0,0.5
26,0.0,EF,0.958,35.0,2,0.0,0.5
26,1.0,AB,1.612,35.0,0,1.0,0.5
26,0.0,CD,2.662,35.0,1,1.0,0.5
26,1.0,EF,0.848,36.0,2,0.0,0.5
26,0.0,CD,1.24,36.0,1,1.0,0.5
26,0.0,AB,1.362,36.0,0,0.0,0.5
26,1.0,EF,0.599,37.0,2,0.0,0.5
26,0.0,AB,1.817,37.0,0,0.0,0.5
26,0.0,CD,1.667,37.0,1,0.0,0.5
26,1.0,AB,1.548,38.0,0,1.0,0.5
26,0.0,EF,3.473,38.0,2,1.0,0.5
26,0.0,CD,5.417,38.0,1,1.0,0.5
26,0.0,CD,2.316,39.0,1,1.0,0.5
26,1.0,EF,1.235,39.0,2,0.0,0.5
26,1.0,AB,3.771,39.0,0,1.0,0.5
26,0.0,AB,2.489,40.0,0,1.0,0.5
26,0.0,CD,1.312,40.0,1,0.0,0.5
26,0.0,EF,0.919,40.0,2,1.0,0.5
26,0.0,EF,0.947,41.0,2,1.0,0.5
26,0.0,AB,1.864,41.0,0,0.0,0.5
26,0.0,CD,0.897,41.0,1,1.0,0.5
26,0.0,AB,2.4,42.0,0,1.0,0.5
26,0.0,EF,0.803,42.0,2,1.0,0.5
26,0.0,CD,1.717,42.0,1,0.0,0.5
26,0.0,CD,3.276,43.0,1,0.0,0.5
26,1.0,AB,1.604,43.0,0,0.0,0.5
26,0.0,EF,0.744,43.0,2,1.0,0.5
26,0.0,EF,0.604,44.0,2,1.0,0.5
26,0.0,CD,1.847,44.0,1,1.0,0.5
26,0.0,AB,0.992,44.0,0,0.0,0.5
26,0.0,CD,1.324,45.0,1,0.0,0.5
26,0.0,EF,0.715,45.0,2,1.0,0.5
26,0.0,AB,1.193,45.0,0,0.0,0.5
26,0.0,EF,0.628,46.0,2,1.0,0.5
26,1.0,AB,1.294,46.0,0,1.0,0.5
26,1.0,CD,1.414,46.0,1,0.0,0.5
26,0.0,AB,1.36,47.0,0,0.0,0.5
26,0.0,CD,1.037,47.0,1,0.0,0.5
26,0.0,EF,0.686,47.0,2,0.0,0.5
26,0.0,AB,1.27,48.0,0,0.0,0.5
26,0.0,EF,0.861,48.0,2,0.0,0.5
26,0.0,CD,3.357,48.0,1,1.0,0.5
26,0.0,CD,1.451,49.0,1,1.0,0.5
26,0.0,EF,0.82,49.0,2,1.0,0.5
26,0.0,AB,2.286,49.0,0,0.0,0.5
26,0.0,CD,4.277,50.0,1,0.0,0.5
26,0.0,AB,1.558,50.0,0,0.0,0.5
26,0.0,EF,0.811,50.0,2,1.0,0.5
26,0.0,EF,0.822,51.0,2,0.0,0.5
26,1.0,CD,1.855,51.0,1,1.0,0.5
26,0.0,AB,1.096,51.0,0,1.0,0.5
26,0.0,AB,0.887,52.0,0,0.0,0.5
26,0.0,EF,1.703,52.0,2,1.0,0.5
26,0.0,CD,4.213,52.0,1,0.0,0.5
26,0.0,EF,0.648,53.0,2,0.0,0.5
26,1.0,CD,0.905,53.0,1,1.0,0.5
26,1.0,AB,1.343,53.0,0,1.0,0.5
26,1.0,AB,1.901,54.0,0,1.0,0.5
26,0.0,EF,0.597,54.0,2,0.0,0.5
26,1.0,CD,1.255,54.0,1,0.0,0.5
26,0.0,AB,1.345,55.0,0,0.0,0.5
26,0.0,EF,0.621,55.0,2,1.0,0.5
26,0.0,CD,1.696,55.0,1,1.0,0.5
26,1.0,AB,1.839,56.0,0,1.0,0.5
26,0.0,CD,1.641,56.0,1,0.0,0.5
26,1.0,EF,1.554,56.0,2,0.0,0.5
26,0.0,AB,1.343,57.0,0,0.0,0.5
26,1.0,EF,1.636,57.0,2,0.0,0.5
26,0.0,CD,1.79,57.0,1,0.0,0.5
26,1.0,CD,1.265,58.0,1,1.0,0.5
26,1.0,AB,1.489,58.0,0,1.0,0.5
26,0.0,EF,1.832,58.0,2,0.0,0.5
26,1.0,AB,2.449,59.0,0,1.0,0.5
26,0.0,EF,1.963,59.0,2,0.0,0.5
26,0.0,CD,1.311,59.0,1,0.0,0.5
26,1.0,AB,1.687,60.0,0,1.0,0.5
26,0.0,CD,2.118,60.0,1,0.0,0.5
26,1.0,EF,4.739,60.0,2,1.0,0.5
26,1.0,CD,3.273,61.0,1,0.0,0.5
26,1.0,EF,0.962,61.0,2,0.0,0.5
26,1.0,AB,3.894,61.0,0,0.0,0.5
26,1.0,AB,1.198,62.0,0,1.0,0.5
26,1.0,EF,2.145,62.0,2,1.0,0.5
26,1.0,CD,2.342,62.0,1,1.0,0.5
26,1.0,EF,1.805,63.0,2,1.0,0.5
26,1.0,CD,2.519,63.0,1,1.0,0.5
26,0.0,AB,3.261,63.0,0,1.0,0.5
26,1.0,EF,1.823,64.0,2,0.0,0.5
26,1.0,AB,1.848,64.0,0,0.0,0.5
26,1.0,CD,1.21,64.0,1,1.0,0.5
26,0.0,EF,2.028,65.0,2,0.0,0.5
26,0.0,AB,1.511,65.0,0,1.0,0.5
26,1.0,CD,1.445,65.0,1,0.0,0.5
26,1.0,AB,2.503,66.0,0,1.0,0.5
26,0.0,CD,1.949,66.0,1,1.0,0.5
26,1.0,EF,3.282,66.0,2,0.0,0.5
26,0.0,CD,1.202,67.0,1,1.0,0.5
26,1.0,AB,2.133,67.0,0,1.0,0.5
26,0.0,EF,2.97,67.0,2,0.0,0.5
26,1.0,AB,1.839,68.0,0,0.0,0.5
26,1.0,CD,2.592,68.0,1,1.0,0.5
26,1.0,EF,2.116,68.0,2,0.0,0.5
26,0.0,CD,2.066,69.0,1,0.0,0.5
26,1.0,AB,2.49,69.0,0,1.0,0.5
26,0.0,EF,1.626,69.0,2,0.0,0.5
26,1.0,AB,1.403,70.0,0,1.0,0.5
26,0.0,EF,1.111,70.0,2,1.0,0.5
26,1.0,CD,1.909,70.0,1,0.0,0.5
26,1.0,AB,1.764,71.0,0,1.0,0.5
26,1.0,CD,1.633,71.0,1,1.0,0.5
26,0.0,EF,1.299,71.0,2,0.0,0.5
26,1.0,AB,3.145,72.0,0,1.0,0.5
26,1.0,CD,3.054,72.0,1,1.0,0.5
26,0.0,EF,1.016,72.0,2,0.0,0.5
26,1.0,CD,0.817,73.0,1,1.0,0.5
26,1.0,AB,2.516,73.0,0,0.0,0.5
26,1.0,EF,1.018,73.0,2,0.0,0.5
26,1.0,CD,3.108,74.0,1,0.0,0.5
26,0.0,EF,3.619,74.0,2,0.0,0.5
26,1.0,AB,0.941,74.0,0,1.0,0.5
26,0.0,EF,1.267,75.0,2,0.0,0.5
26,1.0,CD,3.834,75.0,1,1.0,0.5
26,0.0,AB,3.068,75.0,0,1.0,0.5
26,0.0,CD,1.845,76.0,1,1.0,0.5
26,1.0,EF,1.43,76.0,2,0.0,0.5
26,1.0,AB,2.009,76.0,0,1.0,0.5
26,0.0,AB,2.259,77.0,0,0.0,0.5
26,1.0,CD,1.885,77.0,1,0.0,0.5
26,0.0,EF,1.668,77.0,2,0.0,0.5
26,1.0,AB,1.667,78.0,0,1.0,0.5
26,1.0,EF,1.244,78.0,2,1.0,0.5
26,0.0,CD,2.005,78.0,1,0.0,0.5
26,0.0,EF,2.488,79.0,2,0.0,0.5
26,1.0,AB,1.352,79.0,0,1.0,0.5
26,1.0,CD,1.349,79.0,1,0.0,0.5
26,0.0,EF,4.337,80.0,2,0.0,0.5
26,0.0,CD,1.511,80.0,1,0.0,0.5
26,1.0,AB,1.214,80.0,0,1.0,0.5
33,0.0,AB,1.424,1.0,0,0.0,0.5
33,0.0,EF,0.697,1.0,2,0.0,0.5
33,1.0,CD,0.641,1.0,1,1.0,0.5
33,1.0,CD,0.938,2.0,1,1.0,0.5
33,1.0,EF,0.951,2.0,2,1.0,0.5
33,1.0,AB,0.827,2.0,0,0.0,0.5
33,0.0,CD,1.014,3.0,1,0.0,0.5
33,0.0,EF,0.777,3.0,2,0.0,0.5
33,0.0,AB,0.604,3.0,0,0.0,0.5
33,1.0,CD,0.775,4.0,1,1.0,0.5
33,0.0,EF,0.931,4.0,2,0.0,0.5
33,0.0,AB,0.825,4.0,0,1.0,0.5
33,0.0,EF,1.066,5.0,2,0.0,0.5
33,1.0,CD,0.683,5.0,1,1.0,0.5
33,1.0,AB,0.691,5.0,0,1.0,0.5
33,1.0,CD,0.713,6.0,1,1.0,0.5
33,1.0,AB,0.784,6.0,0,1.0,0.5
33,1.0,EF,0.779,6.0,2,0.0,0.5
33,1.0,AB,0.735,7.0,0,0.0,0.5
33,1.0,EF,0.997,7.0,2,0.0,0.5
33,0.0,CD,0.68,7.0,1,0.0,0.5
33,0.0,EF,0.6,8.0,2,0.0,0.5
33,0.0,CD,0.706,8.0,1,0.0,0.5
33,0.0,AB,0.593,8.0,0,1.0,0.5
33,1.0,AB,0.453,9.0,0,1.0,0.5
33,1.0,CD,0.565,9.0,1,1.0,0.5
33,0.0,EF,0.586,9.0,2,0.0,0.5
33,0.0,AB,0.86,10.0,0,0.0,0.5
33,0.0,EF,0.837,10.0,2,0.0,0.5
33,1.0,CD,0.567,10.0,1,0.0,0.5
33,1.0,AB,0.571,11.0,0,1.0,0.5
33,1.0,CD,0.455,11.0,1,1.0,0.5
33,0.0,EF,0.607,11.0,2,0.0,0.5
33,0.0,CD,0.706,12.0,1,1.0,0.5
33,0.0,EF,0.585,12.0,2,1.0,0.5
33,1.0,AB,0.587,12.0,0,0.0,0.5
33,1.0,AB,0.591,13.0,0,1.0,0.5
33,0.0,CD,0.634,13.0,1,0.0,0.5
33,1.0,EF,0.435,13.0,2,0.0,0.5
33,0.0,AB,0.541,14.0,0,0.0,0.5
33,1.0,CD,0.666,14.0,1,1.0,0.5
33,0.0,EF,1.514,14.0,2,0.0,0.5
33,0.0,EF,0.856,15.0,2,0.0,0.5
33,0.0,CD,0.761,15.0,1,1.0,0.5
33,0.0,AB,1.029,15.0,0,0.0,0.5
33,0.0,EF,0.896,16.0,2,0.0,0.5
33,1.0,CD,0.854,16.0,1,0.0,0.5
33,0.0,AB,0.728,16.0,0,1.0,0.5
33,0.0,EF,0.534,17.0,2,1.0,0.5
33,1.0,CD,0.531,17.0,1,0.0,0.5
33,1.0,AB,0.665,17.0,0,0.0,0.5
33,1.0,CD,0.705,18.0,1,1.0,0.5
33,1.0,EF,1.36,18.0,2,1.0,0.5
33,0.0,AB,1.028,18.0,0,0.0,0.5
33,0.0,AB,0.782,19.0,0,0.0,0.5
33,0.0,EF,0.69,19.0,2,1.0,0.5
33,0.0,CD,0.889,19.0,1,0.0,0.5
33,1.0,AB,0.569,20.0,0,1.0,0.5
33,0.0,CD,0.636,20.0,1,0.0,0.5
33,1.0,EF,0.454,20.0,2,1.0,0.5
33,0.0,CD,0.821,21.0,1,0.0,0.5
33,1.0,EF,0.448,21.0,2,1.0,0.5
33,0.0,AB,0.296,21.0,0,0.0,0.5
33,1.0,EF,0.304,22.0,2,1.0,0.5
33,0.0,AB,0.447,22.0,0,1.0,0.5
33,0.0,CD,0.447,22.0,1,0.0,0.5
33,1.0,AB,0.521,23.0,0,1.0,0.5
33,0.0,CD,0.415,23.0,1,0.0,0.5
33,0.0,EF,0.273,23.0,2,1.0,0.5
33,0.0,EF,0.241,24.0,2,1.0,0.5
33,1.0,CD,0.338,24.0,1,1.0,0.5
33,1.0,AB,0.272,24.0,0,1.0,0.5
33,1.0,AB,0.28,25.0,0,0.0,0.5
33,1.0,CD,0.511,25.0,1,1.0,0.5
33,0.0,EF,0.486,25.0,2,1.0,0.5
33,1.0,AB,0.47,26.0,0,0.0,0.5
33,1.0,EF,0.549,26.0,2,0.0,0.5
33,1.0,CD,0.698,26.0,1,0.0,0.5
33,0.0,EF,0.608,27.0,2,0.0,0.5
33,0.0,AB,0.451,27.0,0,0.0,0.5
33,0.0,CD,0.556,27.0,1,0.0,0.5
33,1.0,AB,0.4,28.0,0,0.0,0.5
33,1.0,CD,0.499,28.0,1,1.0,0.5
33,0.0,EF,0.377,28.0,2,0.0,0.5
33,1.0,CD,0.845,29.0,1,1.0,0.5
33,0.0,EF,0.559,29.0,2,0.0,0.5
33,1.0,AB,0.587,29.0,0,1.0,0.5
33,1.0,AB,0.727,30.0,0,1.0,0.5
33,1.0,CD,0.596,30.0,1,0.0,0.5
33,0.0,EF,0.776,30.0,2,0.0,0.5
33,1.0,AB,0.628,31.0,0,0.0,0.5
33,1.0,EF,0.662,31.0,2,0.0,0.5
33,1.0,CD,0.727,31.0,1,1.0,0.5
33,1.0,CD,0.588,32.0,1,1.0,0.5
33,0.0,AB,0.992,32.0,0,0.0,0.5
33,1.0,EF,1.131,32.0,2,1.0,0.5
33,1.0,EF,0.625,33.0,2,0.0,0.5
33,1.0,AB,0.707,33.0,0,1.0,0.5
33,1.0,CD,0.577,33.0,1,0.0,0.5
33,1.0,EF,0.525,34.0,2,0.0,0.5
33,0.0,CD,1.196,34.0,1,0.0,0.5
33,1.0,AB,1.239,34.0,0,1.0,0.5
33,1.0,EF,1.359,35.0,2,1.0,0.5
33,1.0,CD,1.365,35.0,1,0.0,0.5
33,1.0,AB,1.545,35.0,0,1.0,0.5
33,0.0,EF,1.487,36.0,2,1.0,0.5
33,1.0,CD,1.15,36.0,1,0.0,0.5
33,1.0,AB,1.555,36.0,0,1.0,0.5
33,1.0,AB,1.431,37.0,0,1.0,0.5
33,0.0,CD,1.105,37.0,1,0.0,0.5
33,0.0,EF,1.471,37.0,2,1.0,0.5
33,0.0,EF,1.255,38.0,2,1.0,0.5
33,1.0,CD,1.176,38.0,1,1.0,0.5
33,1.0,AB,1.172,38.0,0,1.0,0.5
33,0.0,EF,1.032,39.0,2,0.0,0.5
33,1.0,AB,0.921,39.0,0,0.0,0.5
33,1.0,CD,1.24,39.0,1,1.0,0.5
33,1.0,AB,1.096,40.0,0,1.0,0.5
33,1.0,EF,1.608,40.0,2,0.0,0.5
33,0.0,CD,1.01,40.0,1,0.0,0.5
34,1.0,CD,0.903,1.0,1,1.0,0.5
34,0.0,EF,0.822,1.0,2,0.0,0.5
34,0.0,AB,0.793,1.0,0,0.0,0.5
34,1.0,CD,0.555,2.0,1,1.0,0.5
34,0.0,EF,0.728,2.0,2,1.0,0.5
34,0.0,AB,0.862,2.0,0,1.0,0.5
34,0.0,AB,0.703,3.0,0,0.0,0.5
34,0.0,CD,0.606,3.0,1,1.0,0.5
34,0.0,EF,0.712,3.0,2,0.0,0.5
34,0.0,EF,0.591,4.0,2,1.0,0.5
34,0.0,AB,0.57,4.0,0,0.0,0.5
34,1.0,CD,0.598,4.0,1,1.0,0.5
34,0.0,AB,0.545,5.0,0,0.0,0.5
34,0.0,EF,0.718,5.0,2,1.0,0.5
34,0.0,CD,0.7,5.0,1,0.0,0.5
34,0.0,AB,0.802,6.0,0,0.0,0.5
34,1.0,CD,0.75,6.0,1,1.0,0.5
34,0.0,EF,1.41,6.0,2,1.0,0.5
34,0.0,EF,1.301,7.0,2,0.0,0.5
34,1.0,AB,0.9,7.0,0,1.0,0.5
34,1.0,CD,0.826,7.0,1,1.0,0.5
34,1.0,CD,0.668,8.0,1,0.0,0.5
34,1.0,AB,0.748,8.0,0,1.0,0.5
34,0.0,EF,0.721,8.0,2,1.0,0.5
34,1.0,CD,0.631,9.0,1,0.0,0.5
34,0.0,EF,0.665,9.0,2,0.0,0.5
34,1.0,AB,0.674,9.0,0,0.0,0.5
34,1.0,AB,1.057,10.0,0,1.0,0.5
34,0.0,EF,0.834,10.0,2,0.0,0.5
34,1.0,CD,0.523,10.0,1,1.0,0.5
34,0.0,EF,0.849,11.0,2,1.0,0.5
34,1.0,AB,0.553,11.0,0,0.0,0.5
34,1.0,CD,0.822,11.0,1,0.0,0.5
34,0.0,EF,0.728,12.0,2,0.0,0.5
34,1.0,AB,0.75,12.0,0,0.0,0.5
34,1.0,CD,0.875,12.0,1,0.0,0.5
34,0.0,EF,0.882,13.0,2,0.0,0.5
34,1.0,CD,0.674,13.0,1,1.0,0.5
34,1.0,AB,1.833,13.0,0,1.0,0.5
34,0.0,CD,0.579,14.0,1,1.0,0.5
34,1.0,AB,0.688,14.0,0,1.0,0.5
34,0.0,EF,1.67,14.0,2,1.0,0.5
34,1.0,EF,1.767,15.0,2,0.0,0.5
34,1.0,AB,0.971,15.0,0,1.0,0.5
34,1.0,CD,0.727,15.0,1,1.0,0.5
34,0.0,AB,1.372,16.0,0,0.0,0.5
34,1.0,EF,0.673,16.0,2,1.0,0.5
